Symbol,Name,Sector,Industry,Summary Quote,Exchange
CMD,Cantel Medical Corp.,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/cmd,NYSE
DAN,Dana Incorporated,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/dan,NYSE
WNS,WNS (Holdings) Limited,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/wns,NYSE
TRN,"Trinity Industries, Inc.",Capital Goods,Railroads,https://www.nasdaq.com/symbol/trn,NYSE
VSH,"Vishay Intertechnology, Inc.",Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/vsh,NYSE
FNSR,Finisar Corporation,Technology,Semiconductors,https://www.nasdaq.com/symbol/fnsr,NASDAQ
CVLT,"Commvault Systems, Inc.",Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/cvlt,NASDAQ
GATX,GATX Corporation,Consumer Services,Transportation Services,https://www.nasdaq.com/symbol/gatx,NYSE
I,Intelsat S.A.,Consumer Services,Telecommunications Equipment,https://www.nasdaq.com/symbol/i,NYSE
BHVN,Biohaven Pharmaceutical Holding Company Ltd.,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/bhvn,NYSE
PRLB,"Proto Labs, Inc.",Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/prlb,NYSE
CMPR,Cimpress N.V,Miscellaneous,Publishing,https://www.nasdaq.com/symbol/cmpr,NASDAQ
ACHC,"Acadia Healthcare Company, Inc.",Health Care,Medical Specialities,https://www.nasdaq.com/symbol/achc,NASDAQ
HEP,"Holly Energy Partners, L.P.",Energy,Natural Gas Distribution,https://www.nasdaq.com/symbol/hep,NYSE
AZUL,Azul S.A.,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/azul,NYSE
ATGE,Adtalem Global Education Inc.,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/atge,NYSE
GSKY,"GreenSky, Inc.",Miscellaneous,Business Services,https://www.nasdaq.com/symbol/gsky,NASDAQ
WTS,"Watts Water Technologies, Inc.",Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/wts,NYSE
MMYT,MakeMyTrip Limited,Consumer Services,Transportation Services,https://www.nasdaq.com/symbol/mmyt,NASDAQ
VMI,"Valmont Industries, Inc.",Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/vmi,NYSE
CLDR,"Cloudera, Inc.",Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/cldr,NYSE
CLB,Core Laboratories N.V.,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/clb,NYSE
IGT,International Game Technology,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/igt,NYSE
JJSF,J & J Snack Foods Corp.,Consumer Non-Durables,Specialty Foods,https://www.nasdaq.com/symbol/jjsf,NASDAQ
CLF,Cleveland-Cliffs Inc.,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/clf,NYSE
EXPO,"Exponent, Inc.",Consumer Services,Professional Services,https://www.nasdaq.com/symbol/expo,NASDAQ
YETI,"YETI Holdings, Inc.",Consumer Non-Durables,Recreational Products/Toys,https://www.nasdaq.com/symbol/yeti,NYSE
DK,"Delek US Holdings, Inc.",Energy,Integrated oil Companies,https://www.nasdaq.com/symbol/dk,NYSE
NS,Nustar Energy L.P.,Energy,Natural Gas Distribution,https://www.nasdaq.com/symbol/ns,NYSE
PDCE,"PDC Energy, Inc.",Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/pdce,NASDAQ
BOX,"Box, Inc.",Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/box,NYSE
CDEV,"Centennial Resource Development, Inc.",Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/cdev,NASDAQ
HGV,Hilton Grand Vacations Inc.,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/hgv,NYSE
ENS,Enersys,Consumer Non-Durables,Telecommunications Equipment,https://www.nasdaq.com/symbol/ens,NYSE
PTEN,"Patterson-UTI Energy, Inc.",Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/pten,NASDAQ
KWR,Quaker Chemical Corporation,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/kwr,NYSE
SXT,Sensient Technologies Corporation,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/sxt,NYSE
CZZ,Cosan Limited,Consumer Non-Durables,Specialty Foods,https://www.nasdaq.com/symbol/czz,NYSE
FOXF,Fox Factory Holding Corp.,Consumer Non-Durables,Motor Vehicles,https://www.nasdaq.com/symbol/foxf,NASDAQ
UNF,Unifirst Corporation,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/unf,NYSE
TRQ,Turquoise Hill Resources Ltd.,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/trq,NYSE
RXN,Rexnord Corporation,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/rxn,NYSE
MMSI,"Merit Medical Systems, Inc.",Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/mmsi,NASDAQ
OI,"Owens-Illinois, Inc.",Consumer Durables,Containers/Packaging,https://www.nasdaq.com/symbol/oi,NYSE
FOLD,"Amicus Therapeutics, Inc.",Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/fold,NASDAQ
NOVT,Novanta Inc.,Miscellaneous,Industrial Machinery/Components,https://www.nasdaq.com/symbol/novt,NASDAQ
SPB           ,"Spectrum Brands Holdings, Inc.",Miscellaneous,Industrial Machinery/Components,https://www.nasdaq.com/symbol/spb,NYSE
VIAV,Viavi Solutions Inc.,Technology,Semiconductors,https://www.nasdaq.com/symbol/viav,NASDAQ
GLOB,Globant S.A.,Technology,EDP Services,https://www.nasdaq.com/symbol/glob,NYSE
DSGX,The Descartes Systems Group Inc.,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/dsgx,NASDAQ
FUN,"Cedar Fair, L.P.",Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/fun,NYSE
RGEN,Repligen Corporation,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/rgen,NASDAQ
URBN,"Urban Outfitters, Inc.",Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/urbn,NASDAQ
LPX,Louisiana-Pacific Corporation,Basic Industries,Forest Products,https://www.nasdaq.com/symbol/lpx,NYSE
CRON,Cronos Group Inc.,Consumer Durables,Specialty Chemicals,https://www.nasdaq.com/symbol/cron,NASDAQ
SHOO,"Steven Madden, Ltd.",Consumer Non-Durables,Shoe Manufacturing,https://www.nasdaq.com/symbol/shoo,NASDAQ
OFC,Corporate Office Properties Trust,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ofc,NYSE
MIME,Mimecast Limited,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/mime,NASDAQ
NEOG,Neogen Corporation,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/neog,NASDAQ
DORM,"Dorman Products, Inc.",Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/dorm,NASDAQ
ROG,Rogers Corporation,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/rog,NYSE
APY,Apergy Corporation,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/apy,NYSE
NUVA,"NuVasive, Inc.",Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/nuva,NASDAQ
COKE,"Coca-Cola Consolidated, Inc.",Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/coke,NASDAQ
FIVN,"Five9, Inc.",Technology,EDP Services,https://www.nasdaq.com/symbol/fivn,NASDAQ
SKYW,"SkyWest, Inc.",Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/skyw,NASDAQ
KBR,"KBR, Inc.",Basic Industries,Military/Government/Technical,https://www.nasdaq.com/symbol/kbr,NYSE
ERIC,Ericsson,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/eric,NASDAQ
ATI,Allegheny Technologies Incorporated,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/ati,NYSE
TCO,"Taubman Centers, Inc.",Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/tco,NYSE
IMMU,"Immunomedics, Inc.",Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/immu,NASDAQ
JBT,John Bean Technologies Corporation,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/jbt,NYSE
STRA,"Strategic Education, Inc.",Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/stra,NASDAQ
PD,"PagerDuty, Inc.",Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/pd,NYSE
GBT,"Global Blood Therapeutics, Inc.",Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/gbt,NASDAQ
UFS,Domtar Corporation,Basic Industries,Paper,https://www.nasdaq.com/symbol/ufs,NYSE
GOOS,Canada Goose Holdings Inc.,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/goos,NYSE
RLJ,RLJ Lodging Trust,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/rlj,NYSE
OMCL,"Omnicell, Inc.",Technology,Computer Manufacturing,https://www.nasdaq.com/symbol/omcl,NASDAQ
YELP,Yelp Inc.,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/yelp,NYSE
CSOD,"Cornerstone OnDemand, Inc.",Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/csod,NASDAQ
FCN,"FTI Consulting, Inc.",Consumer Services,Professional Services,https://www.nasdaq.com/symbol/fcn,NYSE
BCPC,Balchem Corporation,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/bcpc,NASDAQ
NHI,"National Health Investors, Inc.",Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/nhi,NYSE
MANU,Manchester United Ltd.,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/manu,NYSE
QTWO,"Q2 Holdings, Inc.",Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/qtwo,NYSE
TENB,"Tenable Holdings, Inc.",Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/tenb,NASDAQ
FEYE,"FireEye, Inc.",Technology,Computer peripheral equipment,https://www.nasdaq.com/symbol/feye,NASDAQ
WWW,"Wolverine World Wide, Inc.",Consumer Non-Durables,Shoe Manufacturing,https://www.nasdaq.com/symbol/www,NYSE
CLGX,"CoreLogic, Inc.",Technology,EDP Services,https://www.nasdaq.com/symbol/clgx,NYSE
ARD,Ardagh Group S.A.,Consumer Durables,Containers/Packaging,https://www.nasdaq.com/symbol/ard,NYSE
BTU,Peabody Energy Corporation,Energy,Coal Mining,https://www.nasdaq.com/symbol/btu,NYSE
RRR,"Red Rock Resorts, Inc.",Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/rrr,NASDAQ
APPF,"AppFolio, Inc.",Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/appf,NASDAQ
GFI,Gold Fields Limited,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/gfi,NYSE
SLGN,Silgan Holdings Inc.,Consumer Durables,Containers/Packaging,https://www.nasdaq.com/symbol/slgn,NASDAQ
SAFM,"Sanderson Farms, Inc.",Consumer Non-Durables,Meat/Poultry/Fish,https://www.nasdaq.com/symbol/safm,NASDAQ
SHO,"Sunstone Hotel Investors, Inc.",Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/sho,NYSE
AUO,AU Optronics Corp,Technology,Semiconductors,https://www.nasdaq.com/symbol/auo,NYSE
AGIO,"Agios Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/agio,NASDAQ
DOC,Physicians Realty Trust,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/doc,NYSE
APU,"AmeriGas Partners, L.P.",Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/apu,NYSE
ROLL,RBC Bearings Incorporated,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/roll,NASDAQ
JOBS,"51job, Inc.",Technology,Diversified Commercial Services,https://www.nasdaq.com/symbol/jobs,NASDAQ
AMCX,AMC Networks Inc.,Consumer Services,Television Services,https://www.nasdaq.com/symbol/amcx,NASDAQ
CPA,"Copa Holdings, S.A.",Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/cpa,NYSE
ENR,"Energizer Holdings, Inc.",Miscellaneous,Industrial Machinery/Components,https://www.nasdaq.com/symbol/enr,NYSE
MGY,Magnolia Oil & Gas Corporation,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/mgy,NYSE
TPX,"Tempur Sealy International, Inc.",Consumer Durables,Home Furnishings,https://www.nasdaq.com/symbol/tpx,NYSE
MFA,"MFA Financial, Inc.",Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/mfa,NYSE
KMT,Kennametal Inc.,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/kmt,NYSE
PGRE,"Paramount Group, Inc.",Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/pgre,NYSE
BYD,Boyd Gaming Corporation,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/byd,NYSE
LIVN,LivaNova PLC,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/livn,NASDAQ
ALRM,"Alarm.com Holdings, Inc.",Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/alrm,NASDAQ
EAF,GrafTech International Ltd.,Energy,Industrial Machinery/Components,https://www.nasdaq.com/symbol/eaf,NYSE
ASGN,ASGN Incorporated,Technology,Professional Services,https://www.nasdaq.com/symbol/asgn,NYSE
OUT,OUTFRONT Media Inc.,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/out,NYSE
STAY,"Extended Stay America, Inc.",Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/stay,NASDAQ
NAV,Navistar International Corporation,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/nav,NYSE
GNRC,Generac Holdlings Inc.,Consumer Durables,Metal Fabrications,https://www.nasdaq.com/symbol/gnrc,NYSE
QLYS,"Qualys, Inc.",Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/qlys,NASDAQ
NCR,NCR Corporation,Miscellaneous,Office Equipment/Supplies/Services,https://www.nasdaq.com/symbol/ncr,NYSE
R,"Ryder System, Inc.",Consumer Services,Rental/Leasing Companies,https://www.nasdaq.com/symbol/r,NYSE
DAR,Darling Ingredients Inc.,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/dar,NYSE
ENV,"Envestnet, Inc",Miscellaneous,Business Services,https://www.nasdaq.com/symbol/env,NYSE
MIC,Macquarie Infrastructure Corporation ,Energy,Oil Refining/Marketing,https://www.nasdaq.com/symbol/mic,NYSE
LHCG,LHC Group,Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/lhcg,NASDAQ
VVV,Valvoline Inc.,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/vvv,NYSE
CFX,Colfax Corporation,Capital Goods,Fluid Controls,https://www.nasdaq.com/symbol/cfx,NYSE
SBRA,"Sabra Health Care REIT, Inc.",Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/sbra,NASDAQ
MRCY,Mercury Systems Inc,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/mrcy,NASDAQ
SAM,"Boston Beer Company, Inc. (The)",Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/sam,NYSE
SRC,"Spirit Realty Capital, Inc.",Consumer Services,Building operators,https://www.nasdaq.com/symbol/src,NYSE
TTEK,"Tetra Tech, Inc.",Consumer Services,Military/Government/Technical,https://www.nasdaq.com/symbol/ttek,NASDAQ
LAUR,"Laureate Education, Inc.",Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/laur,NASDAQ
CCMP,Cabot Microelectronics Corporation,Technology,Semiconductors,https://www.nasdaq.com/symbol/ccmp,NASDAQ
RBC,Regal Beloit Corporation,Consumer Durables,Metal Fabrications,https://www.nasdaq.com/symbol/rbc,NYSE
CIM,Chimera Investment Corporation,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cim,NYSE
HELE,Helen of Troy Limited,Consumer Durables,Home Furnishings,https://www.nasdaq.com/symbol/hele,NASDAQ
SMTC,Semtech Corporation,Technology,Semiconductors,https://www.nasdaq.com/symbol/smtc,NASDAQ
THS,"Treehouse Foods, Inc.",Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/ths,NYSE
ERJ,Embraer S.A.,Capital Goods,Aerospace,https://www.nasdaq.com/symbol/erj,NYSE
TWOU,"2U, Inc.",Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/twou,NASDAQ
ACAD,ACADIA Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/acad,NASDAQ
ALLO,"Allogene Therapeutics, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/allo,NASDAQ
TKR,Timken Company (The),Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/tkr,NYSE
STAG,"Stag Industrial, Inc.",Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/stag,NYSE
CVET,"Covetrus, Inc.",Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/cvet,NASDAQ
TNDM,"Tandem Diabetes Care, Inc.",Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/tndm,NASDAQ
APLE,"Apple Hospitality REIT, Inc.",Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/aple,NYSE
THO,"Thor Industries, Inc.",Consumer Non-Durables,Homebuilding,https://www.nasdaq.com/symbol/tho,NYSE
DKS,Dick&#39;s Sporting Goods Inc,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/dks,NYSE
WMGI,Wright Medical Group N.V.,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/wmgi,NASDAQ
PRSP,Perspecta Inc.,Technology,EDP Services,https://www.nasdaq.com/symbol/prsp,NYSE
BSM,"Black Stone Minerals, L.P.",Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/bsm,NYSE
AMRX,"Amneal Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/amrx,NYSE
AAXN,"Axon Enterprise, Inc.",Capital Goods,Ordnance And Accessories,https://www.nasdaq.com/symbol/aaxn,NASDAQ
RBA,Ritchie Bros. Auctioneers Incorporated,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/rba,NYSE
BPMC,Blueprint Medicines Corporation,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/bpmc,NASDAQ
COHR,"Coherent, Inc.",Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://www.nasdaq.com/symbol/cohr,NASDAQ
OLN,Olin Corporation,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/oln,NYSE
UNVR,Univar Inc.,Consumer Durables,Specialty Chemicals,https://www.nasdaq.com/symbol/unvr,NYSE
TWO,Two Harbors Investments Corp,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/two,NYSE
WRI,Weingarten Realty Investors,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/wri,NYSE
SATS,EchoStar Corporation,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/sats,NASDAQ
AN,"AutoNation, Inc.",Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/an,NYSE
PAGP,"Plains Group Holdings, L.P.",Energy,Natural Gas Distribution,https://www.nasdaq.com/symbol/pagp,NYSE
BJ,"BJ&#39;s Wholesale Club Holdings, Inc.",Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/bj,NYSE
BLKB,"Blackbaud, Inc.",Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/blkb,NASDAQ
SNDR,"Schneider National, Inc.",Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/sndr,NYSE
HR,Healthcare Realty Trust Incorporated,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/hr,NYSE
AAN,"Aaron&#39;s,  Inc.",Technology,Diversified Commercial Services,https://www.nasdaq.com/symbol/aan,NYSE
REXR,"Rexford Industrial Realty, Inc.",Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/rexr,NYSE
EQC,Equity Commonwealth,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/eqc,NYSE
MTZ,"MasTec, Inc.",Basic Industries,Water Supply,https://www.nasdaq.com/symbol/mtz,NYSE
GHC,Graham Holdings Company,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/ghc,NYSE
RARE,Ultragenyx Pharmaceutical Inc.,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/rare,NASDAQ
PAG,"Penske Automotive Group, Inc.",Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/pag,NYSE
